fixture	sample	label	kind	base_gas	candidate_gas	gas_delta	gas_pct	cycles_delta	base_storage_bytes	candidate_storage_bytes	storage_delta_bytes	storage_delta_ugnot	deposits_delta_ugnot	refunds_delta_ugnot	fee_ugnot	buffered_fee_ugnot	historical143_fee_ugnot	net_delta_ugnot	buffered_net_delta_ugnot	historical143_net_delta_ugnot
poc_proposal_metadata_filetest.gno	162	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 82	paid	2381244	2385700	4456	0.1871290804302289	3979	12524	12141	-383	-38300	-38300	0	4	5	638	-38296	-38295	-37662
poc_proposal_metadata_filetest.gno	163	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 82	paid	1373788	1371261	-2527	-0.183943956418312	-2072	4435	4435	0	0	0	0	-2	-3	-361	-2	-3	-361
poc_proposal_metadata_filetest.gno	164	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 83	paid	2382195	2386651	4456	0.18705437632099808	3979	12512	12129	-383	-38300	-38300	0	4	5	638	-38296	-38295	-37662
poc_proposal_metadata_filetest.gno	165	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 83	paid	1389875	1387348	-2527	-0.18181491141289685	-2072	4435	4435	0	0	0	0	-2	-2	-362	-2	-2	-362
poc_proposal_metadata_filetest.gno	166	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 84	paid	2392575	2397031	4456	0.1862428555008725	3979	12512	12129	-383	-38300	-38300	0	5	5	637	-38295	-38295	-37663
poc_proposal_metadata_filetest.gno	167	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 84	paid	1391077	1388550	-2527	-0.1816578090213554	-2072	4435	4435	0	0	0	0	-3	-3	-362	-3	-3	-362
poc_proposal_metadata_filetest.gno	168	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 85	paid	2393532	2397988	4456	0.1861683904790076	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	169	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 85	paid	1392274	1389747	-2527	-0.18150162970794542	-2072	4435	4435	0	0	0	0	-3	-3	-362	-3	-3	-362
poc_proposal_metadata_filetest.gno	170	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) create 86	paid	2394486	2398942	4456	0.18609421813282684	3979	12512	12129	-383	-38300	-38300	0	4	5	637	-38296	-38295	-37663
poc_proposal_metadata_filetest.gno	171	Proposal metadata lifecycle text (4KiB, 96 proposals, total 128) vote 86	paid	1393471	1390944	-2527	-0.18134571871248129	-2072	4435	4435	0	0	0	0	-3	-2	-362	-3	-2	-362
